Created at,User,Tweet,ID,Number of Retweets,Number of likes,Source,Location
2022-10-07 17:01:58+00:00,RadientXela,My dad is so cute. He knows I love matcha and he had to inform me he got a blueberry matcha latte this morning.🥺 I… https://t.co/uFDD3iRaW9,1.57843E+18,0,2,Twitter for iPhone,
2022-10-07 17:00:59+00:00,MissDahliaWilde,@therealBMiyakee I’m more of a morning matcha latte kind of girl.,1.57843E+18,0,5,Twitter for iPhone,DC & FMTY
2022-10-07 17:00:00+00:00,teabot451,"Regular
Tea Latte
No ice
Matcha
Teas: Green Rooibos Bonita
Bubbles: Mango Jellies, Tri-Color Jellies
Price: $5.8",1.57843E+18,0,0,Teabot 451,
2022-10-07 16:50:22+00:00,koalabli,strawberry matcha latte &lt;33,1.57843E+18,0,0,Twitter Web App,
2022-10-07 16:42:27+00:00,nopenotsonia,"last day at my job and they got me a matcha latte that i took w me to the grocery store after leaving, naturally i… https://t.co/CsdmZZWZQi",1.57843E+18,0,0,Twitter for iPhone,anishinaabe lands
2022-10-07 16:40:46+00:00,queenbobbie69,why can’t a matcha latte magically appear in my hand rn,1.57843E+18,0,3,Twitter for iPhone,
2022-10-07 16:39:44+00:00,blueflower_xoxo,Yesterday asked for a vanilla chai latte and instead the lady gave me matcha chai latte.. I felt bad because she di… https://t.co/sNORrk7AEo,1.57842E+18,0,0,Twitter for iPhone,"Boston, MA"
2022-10-07 16:25:46+00:00,Summerbaabyy,I want an iced Matcha tea latte today from Starbucks .,1.57842E+18,0,0,Twitter for iPhone,"Oakland, CA to Las Vegas, NV"
2022-10-07 16:25:10+00:00,mellykaun,"played dress up for work this morning, and now i’m on my way to get the bff a matcha latte and convince them to quit their job ✨",1.57842E+18,0,2,Twitter for iPhone,
2022-10-07 16:25:02+00:00,porcelainkcals,"i just put stevia in my matcha latte, i feel fat but it tastes damn good",1.57842E+18,0,3,Twitter Web App,doll/vamp/red/star/it/he
2022-10-07 16:17:57+00:00,marijuanaOMAD,iced matcha latte with almond milk https://t.co/qIqDPlSEW4,1.57842E+18,0,8,Twitter for iPhone,She/they • Indigenous Arab
2022-10-07 16:16:52+00:00,J00beez,@Rosemi_Lovelock good morning rosemi! will u have a matcha latte?,1.57842E+18,0,0,Twitter for Android,22 | they/them🏳️‍🌈
2022-10-07 16:16:48+00:00,littlelowerroad,i had a life changing matcha latte in denver last week and i’ve been chasing that high ever since,1.57842E+18,0,0,Twitter Web App,
2022-10-07 16:12:19+00:00,_lizrios,I forgot my matcha latte at home🥲,1.57842E+18,0,0,Twitter for iPhone,"California, USA"
2022-10-07 16:00:00+00:00,remede_lunaire,"Her name is Jade Lattey it's a Matcha Latte witch 🍵, the illustration have been created for the #monstrouscafétober… https://t.co/o07LtuyCB7",1.57841E+18,0,0,Twitter Web App,
2022-10-07 15:58:57+00:00,ridetheIightng,"i’m drinking a matcha latte rn and i feel better than when i woke up,,, at least for now LOL",1.57841E+18,0,0,Twitter for iPhone,! cbyf ↓ ! he/him ! 25 🏳️‍⚧️
2022-10-07 15:58:24+00:00,0304cafe,"Order for : @04FAIREYSHAMPOO

- ice cream and matcha latte ! 

💌 ily! enjoy my treat for u special girl🥹🫶

📝 anon ! https://t.co/HuvN58Ut5H",1.57841E+18,1,1,Twitter Web App,MOA Cafe 
2022-10-07 15:57:23+00:00,Jennizzlexo,I understand the matcha latte obsession 🤌🏼,1.57841E+18,0,1,Twitter for iPhone,"Phoenix, Arizona"
2022-10-07 15:54:46+00:00,gravestonecity,forbidden matcha latte on campus earlier https://t.co/aydJtopvEg,1.57841E+18,1,14,Twitter for iPhone,21 he/him ♡eto ✩adri
2022-10-07 15:52:42+00:00,iKisses1,"Iced Matcha Tea Latte with 2 pumps of Raspberry, sub oat milk and light ice 🤞🏽 https://t.co/tsnGDfOeFU",1.57841E+18,0,0,Twitter for iPhone,"Indiana, USA"
2022-10-07 15:32:47+00:00,KOYOCHATEA,Time for a refreshing and nutritious Matcha Latte! 💚🍵#matcha #koyocha #healthy https://t.co/WWxIRNL2Cv,1.57841E+18,0,1,Twitter Web App,
2022-10-07 15:24:01+00:00,pastrylover25,"Hey guys i just made an iced matcha latte with pumpkin, maple syrup and cinnamon. YUM!",1.57841E+18,0,9,Twitter for iPhone,
2022-10-07 15:20:39+00:00,amniture,“It’s so fucking cold outside” I said to myself while downing a whole ice cold matcha green tea latte,1.5784E+18,0,0,Twitter for iPhone,
2022-10-07 15:12:44+00:00,_legendstyles,I made my iced matcha latte but I’m out of heavy cream for my cold foam…NAWT a good start to my weekend https://t.co/DlewmINM9b,1.5784E+18,0,0,Twitter for iPhone,
2022-10-07 15:10:34+00:00,mercuryfic,11. iced vanilla latte most of the time. sometimes a matcha latte or pumpkin spice if i'm feeling funky. during win… https://t.co/N97XjYDDVL,1.5784E+18,0,0,Twitter for Android,check pinned
2022-10-07 14:56:09+00:00,aceloveshiswife,@KlNGKIRBY Iced matcha latte,1.5784E+18,0,0,Twitter for iPhone,He/him. 3.12
2022-10-07 14:54:02+00:00,castrochatroom,dunkin’s iced matcha latte has me in a chokehold 😵,1.5784E+18,0,0,Twitter for iPhone,
2022-10-07 14:54:00+00:00,chelseph_,@segaa_xx Venti LIGHT ICE matcha latte with oatmilk and 3 pumps of brown sugar :),1.5784E+18,0,1,Twitter for iPhone,Texas African
2022-10-07 14:53:41+00:00,Sephnii,"thank you for the tag mama 💗

height: 5ft / 152cm .... 🫠
zodiac: sagittarius ♐️
tattoos: don't have any !! not real… https://t.co/bQVNPsBLlt",1.5784E+18,0,2,Twitter for iPhone,lovenii land 💘
2022-10-07 14:53:16+00:00,berisikege,Matcha latte sama cheese cake https://t.co/FAIubtH4pL,1.5784E+18,0,0,Twitter for Android,
2022-10-07 14:52:13+00:00,redorangeyell0,Sakara breakfast. I ordered a green smoothie and matcha latté.,1.5784E+18,0,0,Twitter for iPhone,"Brooklyn, NY"
2022-10-07 14:46:43+00:00,KlNGKIRBY,@MagagelenaBay ur just lucky it got to u before i did. now i won’t spit in ur next matcha latte,1.5784E+18,0,0,Twitter for iPhone,she/they/he . 22 . 2.79 wtf
2022-10-07 14:42:43+00:00,insaanunn,@miahsyiii Yesss. Fav aku all the time okiess. Matcha is already gewd tp matcha latte lg shedap,1.5784E+18,0,0,Twitter for iPhone,forbidden city
2022-10-07 14:38:41+00:00,cyberneticbabe,No matcha latte for me because sbux was closed. How the fuck do they close before 18:00????? On a Friday???,1.57839E+18,0,3,Twitter for iPhone,some north west euro city
2022-10-07 14:33:18+00:00,pogpals,My entire Tiktok fyp is just pretty girlies drinking matcha drinks. and now I'm here at Starbucks tryna get an iced… https://t.co/IAyWlzNxwE,1.57839E+18,1,22,Twitter Web App,in some pond
2022-10-07 14:32:41+00:00,cuddlywhisker,"walking around a quaint downtown with a lavender matcha latte, quirky socks, and birks, i have reached peak bisexual https://t.co/ha9suOKK8l",1.57839E+18,0,17,Twitter for Android,"Virginia, USA"
2022-10-07 14:20:26+00:00,lameame0,"was trying to purge a matcha latte and takis from like 10 hrs ago came up instead,, extremely traumatizing experience",1.57839E+18,0,4,Twitter for iPhone,"bmi 18
she her
seventeen "
2022-10-07 14:19:52+00:00,AvaStar88,Nothing says good morning like a matcha latte from Urth😋 https://t.co/C8qTP6WaXz,1.57839E+18,0,0,Twitter for iPhone,"Summerlin Las Vegas, Nevada"
2022-10-07 14:18:54+00:00,cyberneticbabe,Gonna get sbux. Gonna have fun. Matcha latte here I come :3,1.57839E+18,0,6,Twitter for iPhone,some north west euro city
2022-10-07 14:07:09+00:00,heartberr1es,Does anybody have a low calorie matcha latte recipe 🫶🏻,1.57839E+18,0,0,Twitter for iPhone,She/her 18
2022-10-07 14:06:48+00:00,abimadlela,@gsgetlonelytoo iced matcha latte 3 pumps vanilla + vanilla sweet cream cold foam,1.57839E+18,0,0,Twitter for iPhone,canada 
2022-10-07 14:00:06+00:00,LAWIMMORTAL,I want a matcha latte and banana milk…,1.57838E+18,0,1,Twitter for iPhone,he/him ✦ 17 ✦ seasian
2022-10-07 13:57:39+00:00,Purpleflowerssz,send a matcha 🍵 latte pleaseee 😴,1.57838E+18,0,0,Twitter for iPhone,
2022-10-07 13:54:13+00:00,heyyimjulieanne,I got my iced matcha latte and I’m very happy 😄💚 https://t.co/Hmma7QpPxR,1.57838E+18,0,0,Twitter for iPhone,WITH BTOB 💙
2022-10-07 13:50:10+00:00,2koolkennedy,shroom matcha latte !!!,1.57838E+18,0,5,Twitter Web App,uva’23 
2022-10-07 13:49:52+00:00,britmorales13,Finally got my Matcha Iced Latte this morning! 💚😌,1.57838E+18,0,0,Twitter for iPhone,"San Antonio, TX"
2022-10-07 13:47:46+00:00,dxexmxx,ugh craving a blueberry matcha latte,1.57838E+18,0,1,Twitter for iPhone,
2022-10-07 13:45:12+00:00,snflwrscenery,i spent £3.40 on a matcha latte thy didnt even taste good and made my tummy funny. that couldve been money for my vogue magazine i,1.57838E+18,0,0,Twitter for iPhone,"she/her, 23, minors dnf ♡ vmin"
2022-10-07 13:41:18+00:00,Kurrueche,Not me trying a matcha latte and it tasting like a grass latte 😭😭,1.57838E+18,0,0,Twitter for iPhone,From Japan To DC
2022-10-07 13:40:10+00:00,caro__taro,finally found the best iced latte in philly. strawberry oatmilk w/ matcha. I need 20 more cups of this 🍓🥰 https://t.co/UxKItlHRd8,1.57838E+18,0,14,Twitter for Android,elite loredumpster | they/she
2022-10-07 13:38:55+00:00,maryjaneeec,My love language is making a coffee or matcha latte with lots of love for myself in the morning 💚💚💚,1.57838E+18,0,2,Twitter for iPhone,
2022-10-07 13:29:36+00:00,itgirIthing,i want matcha latte :(,1.57838E+18,0,0,Twitter for iPhone,yuno
2022-10-07 13:23:51+00:00,khlclynn,"Personally, I believe an iced green tea latte or iced blended matcha latte would fix 99 of my problems.",1.57838E+18,0,0,Twitter for Android,
2022-10-07 13:23:45+00:00,pecandunails,@remboelaan yuppss matcha latte,1.57838E+18,0,0,Twitter for iPhone,
2022-10-07 13:22:48+00:00,TabithaHWells,@sclarkeOville Oddly no comfort food anymore. But a chai latte or matcha latte from Starbucks or the Blue Matcha fr… https://t.co/MATpA83ehM,1.57838E+18,0,0,Twitter Web App,"Orangeville, ON"
2022-10-07 13:20:56+00:00,CookysandChim,"Chicky pops in honey glaze, barbecue, buffalo wings, siopao asado, siomai rice, matcha ichigo latte, affogato, donb… https://t.co/K14q2FW1Gl",1.57837E+18,0,1,Twitter for Android,"rome kinnie, jade chamber "
2022-10-07 13:19:27+00:00,jeongzyn,whats tealive best drink and why isit hot nishio matcha latte,1.57837E+18,0,0,Twitter for iPhone,kch
2022-10-07 13:16:37+00:00,forlornbeauty,It’s going to be a Kafka on the Shore and a cup of matcha latte kind of morning. 🌥️,1.57837E+18,0,6,Twitter for iPhone,"⠀⠀

( ... ) in the gardens of 
lilac and ruins, sighing 
to the 𝐬𝐭𝐚𝐫𝐬.

mdni, 27 ooc. lit rp. ic. 

⠀"
2022-10-07 13:10:14+00:00,DeborahACruz,"@lashawnwiltz One of my favorite drinks is an iced chai latte add 2 scoops of matcha with vanilla cold foam, light… https://t.co/W3bUJ3cfSQ",1.57837E+18,0,0,Twitter for iPhone,"Chicago, IL"
2022-10-07 13:08:07+00:00,not_sofii,@Stormborndaisy the 'plain' matcha latte with soy milk is the only thing I liked.. that is until I realized the sta… https://t.co/u6WsI9I19l,1.57837E+18,0,1,Twitter Web App,
2022-10-07 13:01:13+00:00,yunlyst,eeeeeee okay u guys wna know smtg happy? i got my matcha latte jn,1.57837E+18,0,1,Twitter for iPhone,
2022-10-07 12:51:39+00:00,badgallsia,headed to my morning class with an iced matcha latte and no prep for this test,1.57837E+18,0,1,Twitter for iPhone,"Trenton, NJ"
2022-10-07 12:48:01+00:00,EpochTimesCan,A #matcha #latte is a delicious and healthy drink loaded with #antioxidants that help to #reduce #stress and… https://t.co/TKtt95uNB3,1.57837E+18,0,2,Buffer,Canada
2022-10-07 12:37:50+00:00,nurulzxx,Cravings satisfied cause of Siti and Aniq coffee Bean  promotion  🤍😍 matcha latte @sitikhadjahalim @aniqshr https://t.co/BIS1TOJ67y,1.57836E+18,3,4,Twitter for iPhone,65
2022-10-07 12:31:57+00:00,brynnsblog,made myself a matcha latte at work and i’m addicted,1.57836E+18,0,2,Twitter for iPhone,21 | she/her | tw: ed
2022-10-07 12:23:10+00:00,Londonlove18,Banana nut bread warm &amp; Matcha latte 😩,1.57836E+18,0,0,Twitter Web App,
2022-10-07 12:19:02+00:00,azurgarde,actually... i don't even lile milk 🙂 but i need it bc i RLY want to try a real pumpkin spice latte and drink matcha latte again,1.57836E+18,0,2,Twitter for Android,ゼフィラン
2022-10-07 12:03:28+00:00,asahidom,gonna get my daily venti iced matcha latte from starbucks https://t.co/pvKvAxjmfC,1.57836E+18,0,0,Twitter for iPhone,he/him
2022-10-07 12:00:55+00:00,Saifemininecare,"Smile 😃 

 Color : 🥃Blackblack / 🧋Milk tea / 🥞More syrup / 🍓Strawberry milk / 🥤Pink soda / 🍭Gumball / 🌚Moon wars /… https://t.co/TUR0TtzC4M",1.57835E+18,0,0,PLANOLY,
2022-10-07 11:56:13+00:00,HonestFoodTalks,"🫐How to make Blueberry matcha latte👇

Blueberry matcha latte combines two super antioxidants: tangy blueberry and e… https://t.co/jmBEwwi59y",1.57835E+18,0,0,PLANOLY,
2022-10-07 11:56:07+00:00,dr_arewah_bohra,@sakshamsanwari1 yessss. Iced Green/ Matcha Latte,1.57835E+18,0,0,Twitter for Android,Intern @AIIMS Bhopal 
2022-10-07 11:54:51+00:00,AdrianeMoyer,@icedmatchaluv44 I recently tried a matcha latte with 2 shots of espresso and vanilla. Matcha has never really been… https://t.co/QuupMedaUO,1.57835E+18,0,1,Twitter for iPhone,
2022-10-07 11:47:05+00:00,yeahitsjasmine,"@EurIkko_ if you don't really like ""coffee"" tasting things, their caramel frappe is nice too--matcha latte great if… https://t.co/YDYLQomTu6",1.57835E+18,0,1,Twitter for Android,
2022-10-07 11:01:48+00:00,sleepyfairymary,"@baphomuki iced vanilla latte, matcha, cats &amp; cuddles",1.57834E+18,0,3,Twitter for iPhone,she/her
2022-10-07 10:48:27+00:00,dizzy_faery,Slept 4 hours &amp; have active stuff to do please be so nice to me today also can I get a large iced matcha latte w nu… https://t.co/y8os7ITQYv,1.57834E+18,0,3,Twitter for iPhone,it or they / MDNF / England
2022-10-07 10:32:09+00:00,yourpillot,@jzinghe @coxmossea Vanilla latte with matcha rumput,1.57833E+18,0,0,Twitter for iPhone,You 
2022-10-07 10:27:55+00:00,jwshafiq,i need matcha latte ☹️,1.57833E+18,0,0,Twitter for Android,
2022-10-07 10:19:01+00:00,x_Syn_,"Food: Ramen
Drink: Matcha Latte Boba
Colour: Blue 💙
Season: Spring
Show: MDZS
@BoxCatShad @creativelyblank… https://t.co/h8GV8wiGoK",1.57833E+18,0,7,Twitter for iPhone,your basement
2022-10-07 10:14:28+00:00,theseusturner,drank tew much matcha latte bout to die😭,1.57833E+18,0,0,Twitter for iPhone,
2022-10-07 09:46:56+00:00,quotes4cap,"You have a matcha latte while unpacking your daddy issues, I'll have a chai latte while unpacking my mommy issues,… https://t.co/E1g5hGUcb7",1.57832E+18,0,0,"Cheap Bots, Done Quick!",
2022-10-07 09:22:12+00:00,vmsrafa,Matcha Latte of Pickup 🤢,1.57831E+18,0,0,Twitter for iPhone,
2022-10-07 09:15:36+00:00,bell8rx,What milk pairs best with iced matcha latte? Quick!!,1.57831E+18,0,0,Twitter for iPhone,gold star gay
2022-10-07 09:11:07+00:00,yukymist,@Matcha_Latte_or thank you,1.57831E+18,0,0,Twitter for iPhone,#時雨ドスケベボディ部
2022-10-07 09:08:34+00:00,masebutnew,I’m gonna spend my last dime on a  ice matcha latte,1.57831E+18,0,0,Twitter for iPhone,
2022-10-07 08:25:03+00:00,Cardio_Bio_TV,"My Favorite Products ***** Products from @cardio.bio.tv 🛒web site👇
https://t.co/KAlfagnriC  
▶ Instagram @cardio.bi… https://t.co/amZeMHxljf",1.5783E+18,1,0,Postify1,Guatemala
2022-10-07 08:24:47+00:00,NotApxco,@yikesspaghetti what is matcha latte,1.5783E+18,0,0,Twitter Web App,somewhere in australia idk 
2022-10-07 08:16:20+00:00,himawarishige,the matcha latte at the café on my campus is HEAVEN oh no i will spend all my time giving them 450¥,1.5783E+18,0,0,Twitter for Android,kpop acc: fromhomeunit
2022-10-07 08:11:37+00:00,blkpnkue,craving for matcha latte😩,1.5783E+18,0,1,Twitter for Android,
2022-10-07 08:01:20+00:00,IchibaLondon,"It's matcha weather!

As the weather gets cooler, we start drinking more matcha lattes.

To make a matcha latte, ju… https://t.co/ubYVZDykZx",1.57829E+18,0,0,Hootsuite Inc.,"London, England"
2022-10-07 08:01:06+00:00,zylsq,iced matcha latte &gt;&gt;&gt;&gt;&gt;&gt;,1.57829E+18,0,3,Twitter for iPhone,
2022-10-07 07:53:56+00:00,buttersugarslut,i think… that having a cute little cottage core beabadoobee guitar playing matcha latte crochet top with vintage pa… https://t.co/QSeNL5zBnF,1.57829E+18,0,4,Twitter for iPad,"20, she/they "
2022-10-07 07:19:54+00:00,moistycheez,that matcha latte gmfu. should’ve asked for non fat milk,1.57828E+18,0,0,Twitter for iPhone,she/her
2022-10-07 06:43:15+00:00,nodancers,DONT GET THE MATCHA LATTE FROM WAYV CAFE https://t.co/wXCtZwMtCh https://t.co/MEYi6CXqmo,1.57827E+18,0,1,Twitter for iPhone,
2022-10-07 06:39:38+00:00,gianinnagomeez,thinking of an iced lavender matcha latte,1.57827E+18,0,0,Twitter for iPhone,"Los Angeles, CA"
2022-10-07 06:06:07+00:00,Mr_Italian_BTC,Did some Matcha-latte yesterday. Was my first time and It tasted so good!! https://t.co/IH4wPWDk1Y,1.57827E+18,0,4,Twitter for iPhone,Germany
2022-10-07 05:48:38+00:00,dayosayin,"@segaa_xx Grande iced matcha latte with oat milk, 1 pump of brown sugar, salted caramel cold foam 🙌🏾✨",1.57826E+18,0,1,Twitter for iPhone,
2022-10-07 05:47:02+00:00,HeeeyTeee,im so addicted to iced matcha latte’s smh i regret trying it,1.57826E+18,0,0,Twitter for iPhone,
2022-10-07 05:41:05+00:00,TennileLaShay,A matcha latte can’t stand a chance with me. I drink these and chai latte lattes in two seconds. Literally so yummy.,1.57826E+18,0,0,Twitter for iPhone,"Cincinnati, OH"
2022-10-07 05:34:19+00:00,Lumillii,@segaa_xx Venti iced matcha latte with 3 pumps of caramel syrup 3 pumps of vanilla syrup and I feel fancy I’ll add vanilla sweet cream foam,1.57826E+18,0,2,Twitter for iPhone,somewhere in texas
2022-10-07 05:23:04+00:00,indahsfl,should’ve myself a matcha latte to bring to work but guess who woke up LATE,1.57825E+18,0,0,Twitter for iPhone,🇦🇺🇸🇬
2022-10-07 05:21:33+00:00,YE0LSEHUN,"Anyway, lots of cute korean cafes around melbourne especially the one i visited earlier but my cousin told me that… https://t.co/cB5NeoxDza",1.57825E+18,0,0,Twitter for Android,09/04 ♡
2022-10-07 05:17:33+00:00,lenosoats,gm! i had the coziest morning reading about mindfulness and drinking matcha latte🍵 i'm having a really short day at… https://t.co/fzSzshrJn6,1.57825E+18,0,5,Twitter Web App,
2022-10-07 04:31:17+00:00,woobizzati,Got 2 cups of matcha latte today cause one i need a break from americano and two its maxident dayyy and i deserved two large matcha 🔥,1.57824E+18,0,0,Twitter for Android,"Kuching, Sarawak"
